X,Y,osm_id,osm_type,completeness,#meta +operator,#meta +health_amenity_type,#meta+dispensing,#meta +speciality,#meta+is_in_health_zone,#capacity +staff,#loc+amenity,changeset_id,#access +hours,changeset_timestamp,#meta+emergency,#contact +url,#meta +operator_type,#meta +id,#meta+water_source,changeset_version,addr_street,#meta+electricity,#contact +phone,#meta+insurance,#status+operational_status,#meta+is_in_health_area,addr_postcode,addr_city,#meta+wheelchair,#capacity +beds,changeset_user,#geo+bounds+url,addr_housenumber,#meta+healthcare,#loc +name
153.036364898326,-27.4603057386423,1533890074,node,18,,,,,,,doctors,39111814,Mo-Fr 08:00-18:00,2016/05/05 04:35:35,,,,107abb53fafe4a68912a268279e8b7aa,,4,Brunswick Street,,,,,,,,,,BalancingBean,,16/421,,Central Brunswick Medical Centre
,,202901843,way,15,,,,,,,hospital,14805676,,2013/01/27 11:06:55,no,,,b7b1dfa4c99846d49def4b2d0d5f483f,,3,,,,,,,,,,,numbfew,bing,,,John James Healthcare Campus
150.883078448208,-33.9593133545031,4417478123,node,15,,,yes,,,,pharmacy,79485483,,2020/01/12 19:34:28,,,,24a132d4485e497abc2ecb198e19d49c,,3,,,,,,,,,,,maxolasersquad,,,pharmacy,Chemist Warehouse
,,480673911,way,15,https://northcoburgmedicalcentre.com.au/,,,,,,doctors,79365998,,2020/01/09 06:17:43,,,,3af7f9afadb242f1ae6bb10351b43285,,3,,,,,,,,,,,Davideous,,,doctor,North Coburb Medical Centre
151.264354375945,-33.7944937059749,6086591575,node,12,,,,,,,doctors,64833405,,2018/11/23 22:10:30,,,,92fe68472e0b48c28bcec5bc2b117de2,,1,,,,,,,,,,,Socrates2011,,,doctor,Balgowla Family Practice
,,242564467,way,9,,,,,,,doctors,18414220,,2013/10/18 06:51:57,,,,d3cbf91bf577499bbe4c3e9e73c52126,,1,,,,,,,,,,,matthewsheffield,,,,Dianella Community Health
152.993635045595,-27.2413523228392,2713515147,node,12,,,no,,,,pharmacy,52756958,,2017/10/09 11:39:31,,,,b74725b094c149978eccaafee65cdb5c,,2,,,,,,,,,,,nevw,,,,United Discount Chemists
145.308927933037,-38.0203602780394,1936114514,node,6,,,,,,,doctors,13623076,,2012/10/25 03:34:27,,,,164d97427d284cfc8642d48feabcb2e7,,2,,,,,,,,,,,Angyork,,,,
138.673618753091,-34.9089386437945,6507747851,node,15,,,,physiotherapy,,,clinic,70721201,,2019/05/29 06:46:59,,,,b28b1c9a67944061b304261357ea2831,,2,,,,,,,,,,,CloCkWeRX,,,clinic,Allied Health Clinic
151.124920327006,-33.7773016681947,5748466621,node,12,,,,,,,doctors,79228247,,2020/01/06 03:02:50,,,,96f652479086449e8c5bde62ea177c2d,,2,,,,,,,,,,,Fizzie41,,,doctor,Sydney Functional Medicine
145.065362064393,-37.9809914008427,5389551378,node,12,,,,chiropractic,,,,56081613,,2018/02/05 11:07:09,,,,565faf31fab346b2997e556286ad8659,,1,,,,,,,,,,,anisotroph,,,alternative,BlissChiropractic
,,-2267472,way,6,,,,,,,doctors,,,,,,,719c4f3c653f40aaa6196a69e1f2b785,,,,,,,,,,,,,,,,,Elizabeth City Medical Centre
,,370667820,way,12,,,,,,,hospital,89879846,,2020/08/24 22:24:09,yes,,,610c357e29f441449757f71263c8c112,,5,,,,,,,,,,,gkl21,,,,Wagga Wagga Rural Referral Hospital
,,654228327,way,18,Northside Group,,,,,,hospital,73369952,,2019/08/15 04:48:49,no,,private,bd2bb39d6a344d05b4c56a026a4eeda2,,2,,,,,,,,,,,aharvey,,,,St Leonards Clinic
153.069473751138,-27.3196899251751,1166143190,node,9,,,,,,,pharmacy,7360260,,2011/02/22 05:33:28,,,,200fcb83969b4306ad08b4e51913578b,,2,,,,,,,,,,,chas678,,,,Chemist
,,71660847,way,25,,,,,,,dentist,68576573,"Mo 08:00-17:30; Tu 08:00-18:00; We 08:00-13:00; Th 09:00-19:00; Fr 09:00-17:30",2019/03/27 08:13:37,,,,273fece918464633b15eadddb1bab596,,3,Carisbrook Crescent,,,,,,3093,,,,b-jazz-bot,nearmap,25,,Lower Plenty Dental
145.003642088013,-37.7392238695249,5674121283,node,34,Pharmasave,,yes,,,,pharmacy,59655190,"Mo-Th 09:00-17:00; Fr 09:00-18:00; Sa 09:00-16:00",2018/06/08 05:07:33,,,,25dd7afe4fb44c20b5fb85c59fa24f05,,1,High Street,,,,,,3072,Preston,,,philam48,,431,pharmacy,Preston Discount Pharmacy
153.435595617033,-28.0463747787808,5234365735,node,28,,,,,,,pharmacy,68441068,"Mo-Fr 08:00-18:00, Sa 08:00-13:00",2019/03/23 10:58:42,,,,90ed37e011d34afbb9701982cf51a45e,,2,Gold Coast Highway,,,,,,4218,Mermaid Beach,,,b-jazz-bot,,2431,pharmacy,Mermaid Beach Pharmacy
,,23242151,way,12,,,,,,,hospital,58693376,,2018/05/04 22:56:41,,,,14604e42d2e743ccbc8dfaa577167850,,7,Denistone Road,,,,,,,,,,Warin61,,,,Ryde Hospital
,,317719909,way,9,,,,,,,doctors,32327006,,2015/07/01 09:22:11,,,,9e8ef35f25664c91857b0459888f8c37,,2,,,,,,,,,,,Traffordphotos,,,,Central Highlands General Practice
147.36971186737,-42.2990495200843,4345346891,node,15,,,,,,,doctors,77178421,,2019/11/17 00:42:16,,,,35dd7f4546a3485fbef17bd800a20566,,3,Church Street,,,,,,7120,,,,Andy_T_56,,,doctor,
153.424590345804,-28.1000905405444,6132017080,node,18,,,,general,,,doctors,65397137,"Mo-Fr 08:00-17:00; Sa 08:00-12:00",2018/12/12 05:39:49,,,,4497e90a17f848988ac5c2cfbf4b8839,,1,,,,,,,,,,,Fizzie41,,,doctor,Treetops General Practice
152.98656993941,-27.4460500491819,297421054,node,12,,,,,,,dentist,83730377,,2020/04/18 02:27:18,,,,12e3c7ef916e4d66bd389e4f54e0fff0,,2,,,,,,,,,,,jamescridland,,,dentist,Peter Allen & Associates Dental
,,631295219,way,15,,,,,,,dentist,63258277,,2018/10/06 14:21:24,,,,70de858888e14cd59115a1af9e316705,,1,Waverley Road,,,,,,,,,,TuanIfan,,270,,The Dentist
,,438361661,way,28,Qld Health,,,,,,hospital,66980111,,2019/02/07 00:35:25,yes,,,01b56529fad24a8ba1a25e22bfa38b54,,4,Tina Street,,,,,,4285,Beaudesert,,,exiy,,64,,Beaudesert Hospital
145.023089947394,-37.7402360681521,4099025129,node,9,,,,,,,dentist,41729166,,2016/08/27 07:06:12,,,,5b1fa5880935401d97e353b13f3f4add,,2,,,,,,,,,,,Canley,,,,Preston Dental Surgery
151.20985708553,-33.8236089172003,365815943,node,15,,,yes,,,,pharmacy,3552301,,2010/01/06 10:44:53,,,,d610d800a18e4d3bb1f10b0c76e71aec,,3,,,,,,,,,,,Rhubarb,survey,,,Cammeray Pharmacy
131.510435919102,-24.2433560272619,2363015473,node,9,,,,,,,clinic,16726091,,2013/06/27 12:33:37,,,,405c3f9d3476479e835e1bf3a20397df,,1,,,,,,,,,,,mrpulley,voice,,,
145.054155040755,-37.8458763789712,4344139889,node,9,,,,,,,hospital,41402251,,2016/08/12 04:13:26,,,,bcc79b3f41aa4dae92fb9076c00c53fc,,2,,,,,,,,,,,GabbianoGufo,,,,Epworth Camberwell Rehabilitation
,,569916788,way,12,,,,,,,hospital,82089738,,2020/03/12 04:32:55,,,,142da9146d2a4c868f4eee4af9c2e7b5,,5,,,,,,,,,,,mario7436,,,hospital,University of Canberra Public Hospital
,,370853869,way,21,Ramsay Health,,,,,,hospital,82663930,,2020/03/26 13:02:46,yes,,private,881d2626c1494039a1cde7b0e32e16d5,,4,,,,,,,,,,,Edward,,,hospital,John Flynn Private Hospital
153.179358741543,-27.6628993558313,2029493750,node,15,,,,orthodontics,,,dentist,70205074,,2019/05/13 18:37:36,,,,a3d86d632cb24227825342488028d00d,,3,,,,,,,,,,,thetornado76,survey,,dentist,
150.866781597686,-32.0534145017802,1010812709,node,12,,,,,,,doctors,15372258,,2013/03/15 11:37:43,,,,a17ae01cd2e04fd8ad4b0ff444ed73ba,,4,,,,,,,,,,,mrpulley,voice,,,Scone Medical Practice
143.885386234096,-37.6500949021294,664333575,node,9,,,,,,,pharmacy,65684506,,2018/12/22 03:01:20,,,,f2df126945004159823fba0421aa9167,,5,,,,,,,,,,,Pierce,,,,UFS
,,259688895,way,21,,,,,,,clinic,20346856,,2014/02/03 05:04:14,,,,b11a5a98db914cc79e97a5d3b8b02ba5,,1,Main North Road,,,,,,5082,Prospect,,,Softgrow,,188,,Prospect Medical Centre'
151.240485230278,-33.8235963443456,2200924192,node,9,,,,,,,pharmacy,15358224,,2013/03/14 02:32:04,,,,7a7de960f5834bc7bafc5e26827bd532,,1,,,,,,,,,,,Leon K,,,,Bridgepoint Pharmacy
151.152431996336,-34.0538263535831,2613255849,node,9,,,,,,,dentist,19860999,,2014/01/07 11:23:42,,,,115d44a4c4744ea0aa6012facd259cab,,1,,,,,,,,,,,aharvey,survey,,,
,,551047043,way,12,,,,,,,hospital,55184982,,2018/01/05 12:00:53,,,,1c68854a03754baa912ab819d5ec41bc,,1,,,,,,,,,,,it9999,,,hospital,Acon
153.213083580418,-27.4942879019455,3359499687,node,6,,,,,,,doctors,28957040,,2015/02/19 14:06:26,,,,d7955e2e26534da79139d527c97489c9,,1,,,,,,,,,,,dle0,,,,
151.167181379893,-33.7735190829306,6052680397,node,25,,,,general,,,clinic,64374214,"Mo-Fr 08:00-18:00, Sa 08:00-12:00",2018/11/11 13:09:32,,,,1a97470080ad48b9b7f954ead1e3adf6,,2,Pacific Highway,,,,,,,,,,SweetAs,,345,clinic,Lindfield Medical Practice
148.009435816655,-33.3832195335123,6776040074,node,9,,,,,,,clinic,74155667,,2019/09/06 03:34:08,,,,21d1d862efed40b6a4d4f2a6598a0958,,1,,,,,,,,,,,Peter W34,,,,Chiropractor
,,29200207,way,21,,,,,,,hospital,84176086,,2020/04/27 06:48:12,yes,,,37afc1cdcd344a55919e4b7108d15443,,17,Charles Street,,,,,,,,,,Andy_T_56,,280,hospital,Launceston General Hospital
,,538767408,way,15,,,,,,,pharmacy,63774323,,2018/10/22 22:03:10,,,,71630f75fc6d4d5a9c698ba784745ff6,,2,Springvale Road,,,,,,,,,,TuanIfan,,271B,,Khang Ninh
,,326651748,way,21,,,,,,,doctors,80126772,,2020/01/27 07:53:07,,,,fa25051a9000412e83db6e1f1a28ce90,,2,Augusta Road,,,,,,7008,,,,Chuq,,95,doctor,Lenah Valley Medical Centre
153.03145888658,-27.3879321118716,1597621940,node,25,,,yes,,,,dentist,89025176,,2020/08/06 08:35:03,,,,c941c983eda8451d962a9048565142b0,,9,Gympie Road,,,,,,4032,,,,Joel Hansen,,793,dentist,Chermside Dental Care
151.532386517038,-33.110986969282,5371631750,node,9,,,,,,,doctors,55879852,,2018/01/30 03:35:46,,,,7ef10956e1c043079065af0d457ea2a1,,1,,,,,,,,,,,Gnet_Live,,,doctor,
151.22352067735,-33.9102472020679,2573959539,node,18,MediAdvice,,yes,,,,pharmacy,20282103,,2014/01/30 11:54:48,,,,1f955947a4974cc393fd19014c387468,,2,,,,,,,,,,,mrpulley,voice,,,Kensington Pharmacy
145.15094255308,-37.9508986082502,5195526327,node,9,,,,,,,pharmacy,56230650,,2018/02/09 23:55:10,,,,e3b9c2f1a2144994ba16597ebfcbbb03,,2,,,,,,,,,,,TuanIfan,,,,Lee Pharmacy
,,836660873,way,21,,,,general,,,doctors,89487033,,2020/08/17 01:15:26,,,,6444544116034b1caf5bb8e048d6e0b0,,4,Dundas Place,,,,,,,,,,richard_ap,,51,doctor,Albert Park Medical Centre
145.001302950294,-37.767606502413,939020676,node,12,,,,,,,pharmacy,74238046,,2019/09/08 22:41:47,,,,7dceaad650ba47c2883665b1a57ec901,,4,,,,,,,,,,,philam48,,,pharmacy,Pulse Pharmacy
145.117743175714,-37.511887628539,2176174654,node,9,,,,,,,pharmacy,15179248,,2013/02/26 22:24:49,,,,5be5524f37e34894a72b00ecab871c3f,,1,,,,,,,,,,,Leon K,,,,Amcal
,,632182782,way,6,,,,,,,,63346310,,2018/10/09 13:21:01,,,,50005be4fe3e4787b704be5795ca77dd,,1,,,,,,,,,,,headap,,,alternative,
145.064202428089,-38.2379000020532,2442395263,node,15,,,yes,,,,pharmacy,88482861,,2020/07/25 04:18:42,,,,52f414eee2cc431a9a24aac526b2ae55,,5,,,,,,,,,,,sabamacx,,,pharmacy,Chemist Warehouse
,,282932225,way,12,,,,,,,hospital,82663930,,2020/03/26 13:02:49,,,,846f2da1f3f94cf382cddfc534ce569c,,4,,,,,,,,,,,Edward,,,hospital,Redcliffe Hospital
145.165547181169,-37.8789125606822,2564320239,node,9,,,,,,,pharmacy,19270400,,2013/12/04 11:43:46,,,,189d027afded45e3963a1d5086454b71,,1,,,,,,,,,,,pringle,survey,,,
151.262519493522,-23.847059309942,5703492752,node,15,,,yes,,,,pharmacy,59993893,,2018/06/20 00:20:44,,,,0b962d03807e408383b9d2d5ae2cce3e,,1,,,,,,,,,,,Leegyiaung,,,pharmacy,Gladstone Family Chemist
145.162492731834,-37.9010174833694,2338749340,node,6,,,,,,,,66484247,,2019/01/20 20:04:18,,,,09fc207534b44891b242aae2a2c15b90,,2,,,,,,,,,,,thetornado76,,,optometrist,
148.241830787664,-41.3180008110716,6745212192,node,25,,,,,,,hospital,73733499,,2019/08/26 05:10:29,yes,,,df6c20951fe04cdfbb59abe9eb151eec,,1,Annie Street,,,,,,7216,,,,wolliel,,10,hospital,St Helens District Hospital and Community Centre
,,612649832,way,12,,,,,,,hospital,72176978,,2019/07/12 11:53:08,no,,,0646d1a3c6e740c4aecaea210abee2a6,,3,,,,,,,,,,,aharvey,,,,Gordon Private Hospital
,,112554668,way,9,,,,,,,hospital,87261948,,2020/06/28 22:39:05,,,,f4c611582c9149d88e923c56a031cfd0,,4,,,,,,,,,,,David Dean,,,,Olivia Newton-John Cancer and Wellness Centre
151.242737363842,-23.8703316641033,5703461270,node,15,,,yes,,,,pharmacy,85110436,,2020/05/13 00:53:32,,,,e89abafc36b24028874065551c235013,,2,,,,,,,,,,,Leon K,,,pharmacy,Priceline Pharmacy
151.02742052055,-34.058194666241,2447872388,node,9,,,,,,,pharmacy,19896161,,2014/01/09 09:45:51,,,,a199de0b5e8c4965b5df91f3c0135b92,,2,,,,,,,,,,,awmross,,,,Yarrawarrah Pharmacy
153.024032017454,-27.531141956733,458744995,node,18,,,,,,,dentist,2493171,,2009/09/15 15:39:55,,,,b60afead150040dbae920832fc4cea09,,2,Beaudesert Road,,+61 7 38925000,,,,,,,,xybot,,120,,Denture Clinic
150.438762729616,-35.3179140793117,6427656911,node,12,,,,,,,doctors,69555986,,2019/04/25 09:27:54,,,,2757b33c455a49f58698c8dc888b616f,,1,,,,,,,,,,,huonw,,,doctor,Milton Medical Centre
145.148114750406,-37.9695468340686,5241970306,node,9,,,,,,,clinic,53988858,,2017/11/22 00:05:13,,,,3f9531665a2f440486de76b533ad3dee,,1,,,,,,,,,,,TuanIfan,,,,Southern Cross Care
144.968356957861,-37.7970630247357,2133010331,node,21,,,,,,,dentist,81774248,,2020/03/04 12:26:43,,,,35ad829f39ef42c2ba55f767d481f8e5,,4,Elgin Street,,,,,,3053,Carlton,,,aharvey,,184,,Dr Barry S. Johnson
,,49810136,way,9,,,,,,,hospital,55287672,,2018/01/09 09:35:11,,,,deed6654fb34426aa6fc5b78c7d75d6b,,5,,,,,,,,,,,Rudy355,,,,Nhulunbuy Hospital
150.892695592452,-34.423919565202,7281064032,node,21,,,yes,,,,pharmacy,81984696,,2020/03/09 22:39:48,,,,e5de968e5ec44eddb924e42350a5709f,,1,,,,,,,2500,,,,Airborne90,"survey;local knowledge",,pharmacy,Chemist Warehouse
115.764387999501,-33.9784202380633,1827529452,node,12,,,yes,,,,pharmacy,22159091,,2014/05/06 05:26:52,,,,45d090ac9f6347169e3d902d15566b40,,2,,,,,,,,,,,Nannup Real Estate,,,,Nannup Pharmacy
,,243384731,way,28,,,,,,,hospital,67976898,24/7,2019/03/10 02:30:52,,,,6e337a3ab36d4a908f773f1089a1ab01,,2,Elder Street,,,,,,6630,Mullewa,,,sb9576,,2,hospital,Mullewa Health Service
131.042791436141,-12.525281382379,5441578737,node,9,,,,,,,doctors,66053143,,2019/01/05 17:40:28,,,,c9ecee2a74e24d34b67b210f83526e01,,2,,,,,,,,,,,exiy,,,,Medical Centre
144.955232825329,-37.8002820108304,6734350480,node,34,Melbourne Cardiology Services,,,cardiology,,,clinic,73604522,Mo-Fr 09:00-17:00,2019/08/22 05:06:57,,,business,42baf441f5ad41b8940a607e3999abb9,,1,Flemington Road,,,,,,3051,,,,jonodjlee,,33,clinic,Melbourne Cardiology Services
152.962109953388,-27.3373848771456,6072857489,node,9,,,,,,,dentist,64648785,,2018/11/19 10:07:38,,,,943226a5350e4cbcbbe3ce002c864189,,1,,,,,,,,,,,brazen00,,,dentist,
,,684296970,way,25,,,,,,,hospital,69295534,,2019/04/17 05:53:14,no,,,e0926025cb7146b78e7b7f588997b826,,1,Sheridan Street,,,,,,4870,,,,Casey_boy,,381,hospital,Cairns North Community Health Facility
138.621102022576,-34.9440425571993,6215247585,node,9,,,,,,,,67277676,,2019/02/17 12:07:08,,,,fb9254a46c24489d9c800ac70f33c94e,,3,,,,,,,,,,,thetornado76,,,physiotherapist,Physio Pilates Proactive
153.030266644672,-27.3851141160246,4601440812,node,15,,,,,,,pharmacy,86066964,,2020/06/01 23:54:08,,,,9731f006e70f4a2494b9495d72699178,,3,,,,,,,,,yes,,Cycling cartographer,,,pharmacy,Chemist Warehouse
144.881209891471,-37.7251134384465,7738959734,node,12,,,yes,,,,pharmacy,88379324,,2020/07/23 05:01:24,,,,2307f41701f240a38b7c4b64b000df20,,1,,,,,,,,,,,philam48,,,pharmacy,
138.522719434077,-35.0182909642529,672135923,node,6,,,,,,,pharmacy,4202609,,2010/03/22 14:13:37,,,,6c02e3bd67224558a1f40c2cd670680a,,1,,,,,,,,,,,rokbebop,,,,
,,33192120,way,25,,,,,,,hospital,84265665,,2020/04/28 12:10:28,,,,5021f85af59e405f871a71c77c18e952,,9,Gisborne Street,,,,,,3002,East Melbourne,,,Mikideez,,32,hospital,Royal Victorian Eye & Ear Hospital
149.217960995894,-21.4235780200736,2700756378,node,9,,,,,,,dentist,20901972,,2014/03/04 03:01:53,,,,2f548796806346c0b4217680f17de7f3,,1,,,,,,,,,,,TheOldMiner,,,,Smiles 4 Everyone Dental Group
150.311688635097,-33.7142441077062,6938921511,node,9,,,,,,,,76523157,,2019/11/02 09:44:15,,,,b7475e46e57e45dd869c09daf572158d,,1,,,,,,,,,,,John Bek,,,optometrist,Specsavers
144.883386084992,-38.3620278576068,5302902236,node,9,,,,,,,clinic,54901543,,2017/12/25 08:03:37,,,,d11f82ebf0de4700b7115138a0eb0e29,,1,,,,,,,,,,,TuanIfan,,,,Advantage Medical
,,560467442,way,28,,,,,,,pharmacy,56259830,"Mo-Fr 09:00-19:00; Sa 09:00-15:00",2018/02/11 10:36:32,,,,4d955a3aa3984670a5c643369b2a59e1,,1,Melville Road,,,,,,3055,Brunswick West,,,ottowx,,249-251,pharmacy,Moreland Discount Chemist
144.968288980626,-37.7978580482517,703004375,node,18,,,,,,,doctors,18264896,"Mo-Fr 9:00-17:00; Sa 9:00-14:00",2013/10/09 13:36:53,,,,2712cd7e930a46be9c098a0d8928e59b,,3,Lygon Street,,,,,,,,,,CloCkWeRX,,Level 1/380,,Metropolitan Medical Centres Carlton
145.068277960869,-37.8901090231223,5263269546,node,15,,,,,,,clinic,54430427,,2017/12/07 12:41:36,,,,b33b8bff430b4bd49e898c1488a8443f,,2,Neerim Road,,,,,,,,,,TuanIfan,,22/488,,Total Nutrition Caew
151.725662391564,-32.9345416210521,4505475879,node,9,,,,,,,clinic,43716428,,2016/11/17 02:24:08,,,,bbb5b6e5f5ea4b579765403fa8bbcc27,,2,,,,,,,,,,,numbfew,,,,Adamstown Clinic
149.284538033706,-31.2746555659664,2110409131,node,9,,,,,,,hospital,14645807,,2013/01/14 10:02:02,,,,79d8946e4a3942029369bd8242b05dbc,,1,,,,,,,,,,,Natvander,,,,Coonabarabran Hospital
115.898558297066,-32.0501986169896,2153200255,node,9,,,,,,,doctors,17978638,,2013/09/22 18:21:41,,,,eb0229b6a91c4b2f97c362ab513a6309,,2,,,,,,,,,,,sb9576,,,,AM & PM Doctors
,,838036425,way,6,,,,,,,,89600087,,2020/08/19 00:58:28,,,,52aff4a482bf48f586cd1c5350f8ec37,,3,,,,,,,,,,,richard_ap,,,physiotherapist,
153.4089083917,-28.0111089270067,6238965723,node,15,,,,plastic_surgery,,,doctors,66668082,,2019/01/27 02:18:02,,,,d72b736f25a24bf6bf8056197552e050,,1,,,,,,,,,,,Fizzie41,,,doctor,Ashbury Cosmetics Gold Coast
144.364124585003,-38.150343479693,1185641886,node,25,,,yes,,,,pharmacy,67116738,"Mo-Fr 07:30-22:00;Sa-Su 08:00-21:00",2019/02/12 00:33:16,,,,ceddca3fa7bc45d9a0b5eae790b2a788,,4,Ryrie Street,,,,,,,Geelong,,,Pakenhamin,,255,,Geelong Day & Night Pharmacy
,,685417189,way,28,,,,general,,,clinic,69485908,Mo-Fr 09:00-17:00,2019/04/23 12:00:46,,,,21b37924cc534eb7baf8c93f4e06efee,,1,Arthur Street,,,,,,2140,,,,Maxious,,93,clinic,Total Care Health Strathfield
151.695651490166,-32.9658000011,1707723059,node,18,,,,,,,hospital,32951604,,2015/07/29 10:35:46,no,,,372cf69588c848a398ba3d48cc2ebb9e,,3,,,,,,,,,yes,,wheelmap_visitor,owner,,,CSCAN Radiology
151.240255063217,-33.9156364305323,6571739250,node,9,,,,,,,,79233154,,2020/01/06 06:02:29,,,,c02d5d4e80374aa7b3e3cbd758fa9727,,3,,,,,,,,,,,Fizzie41,,,alternative,Nature's Way Acupuncture
151.256076743647,-23.847128041548,5703492747,node,9,,,,,,,,59993893,,2018/06/20 00:20:43,,,,ad3da72db5cc4b77b0db5e61e65b8bb4,,1,,,,,,,,,,,Leegyiaung,,,physiotherapist,Gladstone Physio n Fitness
152.318503925648,-24.8867536808889,3637147193,node,12,,,,,,,pharmacy,85110042,,2020/05/13 00:30:57,,,,2ad872de36d14d2189595e9e6ffeff28,,2,,,,,,,,,,,Leon K,,,pharmacy,Priceline Pharmacy
148.103362082513,-35.0640216221392,6388695867,node,9,,,,,,,dentist,68970405,,2019/04/07 08:44:16,,,,e8c61f43dbe3423c87aec26ad180723e,,1,,,,,,,,,,,JoeG,,,dentist,
150.285347917641,-33.6355741629096,2472080038,node,12,,,,,,,pharmacy,79717455,,2020/01/17 22:11:16,,,,8ef7286d1f4a4502b1d8918dc0744cd8,,2,,,,,,,,,,,John Bek,,,pharmacy,Dash's Blackheath Pharmacy
144.930342931494,-37.7945800535586,1072625654,node,25,,,,"psychology;general;physiotherapy",,,doctors,81612234,,2020/02/29 04:29:53,,,,c59ef488028e4c4fa78f213a7d307752,,8,Macaulay Road,,,,,,,,limited,,melbournefan,,475,doctor,Kensington Healthcare
153.435864592306,-28.0464890241211,6273384697,node,12,,,,,,,dentist,67119096,,2019/02/12 03:14:19,,,,3284e950d4b2469ebf8eec0a0aa64f2e,,2,,,,,,,,,,,Fizzie41,,,dentist,Dr Ray Stewart Dental Surgeon
,,54237422,way,28,,,,,,,hospital,77799213,,2019/12/02 05:13:43,no,,,b9d95c04962244a9857140bb77c6771c,,4,Templeton Street,,,,,,3677,Wangaratta,,,Wallip,nearmap,134-150,,Wangaratta Private Hospital
140.700597717555,-38.0531192702124,3879192244,node,6,,,,,,,pharmacy,35779782,,2015/12/06 03:17:39,,,,d371aedae8a248a38d673d0dd1cb2276,,1,,,,,,,,,,,Peaceandcarrots,,,,
115.715826018542,-33.2797241517154,6673732998,node,9,,,,,,,clinic,72931069,,2019/08/02 09:47:24,,,,91730f61f2724155b9c3e98826bd9227,,1,,,,,,,,,,,headap,,,,Eyes @ Australind
,,701473283,way,18,,,yes,,,,pharmacy,72580210,"Mo-Fr 09:00-17:30; Sa 09:00-12:00",2019/07/24 01:27:42,,,,d5d36986fdf04084a72be8d36b886b5d,,2,,,,,,,,,,,Peter W34,Local Knowledge,,,Japp's Pharmacy
144.680077491462,-37.8620658573127,7348610844,node,15,,,,,,,clinic,82846557,,2020/03/30 23:52:54,,,,47936d6303ef43d9a9adcf6c073557b4,,1,Hogans Road,,,,,,,,,,Pakenhamin,,242,,Essential Health Clinic
145.122867033124,-37.8183469400071,6163184685,node,9,,,,,,,pharmacy,65777715,,2018/12/26 08:47:23,,,,74a5fc364e5f4611aa5034ccb07c0937,,1,,,,,,,,,,,dorian Pineapples,,,,Chemist Warehouse
,,267933095,way,9,,,,,,,hospital,82663930,,2020/03/26 13:02:51,,,,1537ab7c27dd44aeaf12a837fa9f3085,,2,,,,,,,,,,,Edward,,,,Moranbah Hospital
,,634192013,way,18,,,,,,,clinic,63541786,,2018/10/15 13:06:36,,,,4c651406691c42e69af06bae89fd5cc6,,1,Alfrieda Street,,,,,,,,,,TuanIfan,,54,yes,Family Medical Centre
,,643089724,way,18,,,,,,,doctors,64373929,,2018/11/11 12:56:11,,,,9c39670d3cf247b0b254217f42f06b01,,1,Nepean Highway,,,,,,,,,,TuanIfan,,392,doctor,Chelsea Beach Medical Centre
144.92753071916,-37.7301525548154,2308932561,node,6,,,,,,,pharmacy,16174125,,2013/05/17 23:08:16,,,,f75261a4282249c99d3bb458e8df3f4c,,1,,,,,,,,,,,woowoowoo,,,,
145.05655762948,-37.9209666643795,6040816155,node,15,,,,,,,dentist,64218502,,2018/11/06 05:05:30,,,,bd49774eefde4b98af0118a1a7af3e55,,1,,,,,,,,,,,TuanIfan,,676,dentist,Design Dentistry
151.154642388022,-34.0602896391202,5035807506,node,6,,,,,,,pharmacy,51125639,,2017/08/15 00:54:03,,,,49a749fe4cce48b284129f8629e6ee6a,,1,,,,,,,,,,,A Laffan,,,,
115.947349942173,-31.9039367535447,5317836222,node,6,,,,,,,pharmacy,55120550,,2018/01/03 06:53:21,,,,cadd4c58bc1643e6aac1c64fbbc05a11,,1,,,,,,,,,,,tbo47,,,,
144.831804439595,-37.7854997702127,5824764044,node,12,,,,,,,dentist,61557875,,2018/08/11 05:36:32,,,,02ba1f06584749f5aaa1fbeeac7c5d1d,,1,,,,,,,,,,,TuanIfan,,,dentist,Hampshire Rd Dental Surgery
151.201967535349,-33.8667184701453,6336530412,node,9,,,,,,,,68577101,,2019/03/27 08:32:53,,,,e77cfc90a597498eb10235b2ec844941,,2,,,,,,,,,,,b-jazz-bot,,,physiotherapist,Bend + Mend
,,264056530,way,6,,,,,,,hospital,20859038,,2014/03/02 06:28:11,,,,94758833fbb040129608bfefdce113f5,,1,,,,,,,,,,,Rudy355,,,,
136.78681965931,-12.1840329817893,755815130,node,9,,,,,,,pharmacy,4840805,,2010/05/29 09:34:44,,,,4d6d638c27c64fc1ac014d187494e67f,,1,,,,,,,,,,,MichaelWheatland,,,,Nhulunbuy Pharmacy
,,202902065,way,12,,,,,,,doctors,14804293,,2013/01/27 09:03:40,,,,46e44613763b44a2b93022b57a5857e4,,2,,,,,,,,,,,numbfew,"bing;local_knowledge",,,Canberra Specialist Centre
153.5130890779,-28.7967852798715,6208955686,node,9,,,,,,,doctors,66317166,,2019/01/14 22:45:28,,,,1053b8bf193b48a29971ba5d88a745aa,,1,,,,,,,,,,,CSL123,,,,Tintenbar Medical Centre
150.773407363971,-34.5711261529536,290097172,node,9,,,yes,,,,pharmacy,15372258,,2013/03/15 11:38:02,,,,cf589a117aa04bdd95f1677ec7df7cf1,,5,,,,,,,,,,,mrpulley,,,,
